shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
6__28_A___1__IT_1,40.4205733017887,-3.664711739643,7000050,28.51069333238
6__28_A___1__IT_1,40.4206475645869,-3.66463599702306,7000051,28.904857447544
6__28_A___1__IT_1,40.4206970558575,-3.66458818651741,7000052,29.305850342707
6__28_A___1__IT_1,40.4207436575707,-3.66450814595395,7000053,29.715379537871
6__28_A___1__IT_1,40.4207872753096,-3.66441197984961,7000054,30.134395659892
6__28_A___1__IT_1,40.4208308698536,-3.66431983652958,7000055,30.562605509826
6__28_A___1__IT_1,40.4208683808767,-3.664215555587,7000056,31.000593097548
6__28_A___1__IT_1,40.4209120908621,-3.66410328802718,7000057,31.449269716302
6__28_A___1__IT_1,40.420946665742,-3.66397483203549,7000058,31.909500157648
6__28_A___1__IT_1,40.42098739061,-3.66384643636686,7000059,32.381524037918
6__28_A___1__IT_1,40.4210221038265,-3.66369383314058,7000060,32.867055501792
6__28_A___1__IT_1,40.4210473566121,-3.663581383623,7000061,33.362530084811
6__28_A___1__IT_1,40.4210789690716,-3.66343277399273,7000062,33.871091407941
6__28_A___1__IT_1,40.4211077136318,-3.66324791117255,7000063,34.395657105409
6__28_A___1__IT_1,40.4211393256714,-3.66309930006919,7000064,34.933309639526
6__28_A___1__IT_1,40.4211648086699,-3.66294660314382,7000065,35.484221651987
6__28_A___1__IT_1,40.4211900837895,-3.66283013134689,7000066,36.045405285021
6__28_A___1__IT_1,40.4212155193885,-3.66268548477359,7000067,36.61918080918
6__28_A___1__IT_1,40.4212409113949,-3.66254888516447,7000068,37.204882766457
6__28_A___1__IT_1,40.4212693547862,-3.66241634208237,7000069,37.802264022996
6__28_A___1__IT_1,40.421304409219,-3.66220336741474,7000070,38.418127472666
6__28_A___1__IT_1,40.421304409219,-3.66220336741474,8000001,38.418127472666
6__28_A___1__IT_1,40.421368739465,-3.66177473210963,8000002,38.45518569434
6__28_A___1__IT_1,40.4214020236099,-3.66070956037874,8000003,38.582684295464
6__28_A___1__IT_1,40.4214341791042,-3.65849465546126,8000004,38.898120285618
6__28_A___1__IT_1,40.4214457700884,-3.65830324630373,8000005,39.229845532342
6__28_A___1__IT_1,40.4214715096713,-3.65809644925268,8000006,39.579345717326
6__28_A___1__IT_1,40.4215049346217,-3.65792699405758,8000007,39.943692842035
6__28_A___1__IT_1,40.4215592137742,-3.65768289744917,8000008,40.329606802359
6__28_A___1__IT_1,40.4216512319918,-3.65746054508262,8000009,40.73697208782
6__28_A___1__IT_1,40.4218418810725,-3.65712990447472,8000010,41.179475083876
6__28_A___1__IT_1,40.42206509172,-3.65681857372659,8000011,41.658192461965
6__28_A___1__IT_1,40.422184730788,-3.65667032073972,8000012,42.155200463611
6__28_A___1__IT_1,40.4223270704647,-3.65645546676212,8000013,42.676330436521
6__28_A___1__IT_1,40.4223874810327,-3.65628972945406,8000014,43.213037898166
6__28_A___1__IT_1,40.4228462768886,-3.65564741992881,8000015,43.82432930506
6__28_A___1__IT_1,40.4228462768886,-3.65564741992881,9000001,43.82432930506
6__28_A___1__IT_1,40.4244459819436,-3.65345033105424,9000002,44.081761358381
6__28_A___1__IT_1,40.4244459819436,-3.65345033105424,10000001,44.081761358381
6__28_A___1__IT_1,40.4255930213594,-3.65187464260261,10000002,44.266365127474
6__28_A___1__IT_1,40.4257545831152,-3.65165269857657,10000003,44.476970810337
6__28_A___1__IT_1,40.4257545831152,-3.65165269857657,11000001,44.476970810337
6__28_A___1__IT_1,40.4264783272988,-3.65065843728193,11000002,44.593452016847
6__28_A___1__IT_1,40.426645703152,-3.65043485532206,11000003,44.736483290169
6__28_A___1__IT_1,40.4266528187969,-3.65042535379842,11000004,44.880643066238
6__28_A___1__IT_1,40.4267084215604,-3.65035107470878,11000005,45.033623118605
6__28_A___1__IT_1,40.4267773205774,-3.65025904241253,11000006,45.197532077398
6__28_A___1__IT_1,40.4268346083445,-3.65019317875184,11000007,45.369905922445
6__28_A___1__IT_1,40.4268770990517,-3.65015016526881,11000008,45.548242969964
6__28_A___1__IT_1,40.4269927011014,-3.64998549184707,11000009,45.745548365398
6__28_A___1__IT_1,40.4272738535756,-3.64968415670134,11000010,45.983194660655
6__28_A___1__IT_1,40.4272738535756,-3.64968415670134,12000001,45.983194660655
6__28_A___1__IT_1,40.4281371233222,-3.64900600637518,12000002,46.094961001694
6__28_A___1__IT_1,40.4281371233222,-3.64900600637518,13000001,46.094961001694
6__28_A___1__IT_1,40.42841234805,-3.64881591111519,13000002,46.129506138062
6__28_A___1__IT_1,40.4285779582172,-3.64872381983272,13000003,46.184025384464
6__28_A___1__IT_1,40.4286776119586,-3.6486166811288,13000004,46.25286104996
6__28_A___1__IT_1,40.4287415613458,-3.64849196942014,13000005,46.334436496105
6__28_A___1__IT_1,40.4287924590592,-3.64824743524178,13000006,46.437510591184
6__28_A___1__IT_1,40.4288955383751,-3.64752777978537,13000007,46.602693581313
6__28_A___1__IT_1,40.4290452055029,-3.646347383766,13000008,46.869374105175
6__28_A___1__IT_1,40.4290452101917,-3.64634735080133,13000009,47.136057473329
6__28_A___1__IT_1,40.4290452101917,-3.64634735080133,14000001,47.136057473329
6__28_A___1__IT_1,40.429145187482,-3.6452494678708,14000002,47.229845540905
6__28_A___1__IT_1,40.4292554366827,-3.64422719514137,14000003,47.41120820907
6__28_A___1__IT_1,40.4293065564676,-3.64377746979724,14000004,47.631138944106
6__28_A___1__IT_1,40.429306561241,-3.64377742150716,14000005,47.851073809517
6__28_A___1__IT_1,40.4293396221507,-3.64351892305225,14000006,48.093240999643
6__28_A___1__IT_1,40.4293396221507,-3.64351892305225,15000001,48.093240999643
6__28_A___1__IT_1,40.4294110582802,-3.64296033067653,15000002,48.141282953013
6__28_A___1__IT_1,40.4294342683107,-3.64274435557543,15000003,48.207825415329
6__28_A___1__IT_1,40.4295152991189,-3.64225238407287,15000004,48.317057990294
6__28_A___1__IT_1,40.4296056600847,-3.64183526380223,15000005,48.463067243382
6__28_A___1__IT_1,40.4297476282382,-3.64147538853191,15000006,48.643430694219
6__28_A___1__IT_1,40.4297476282382,-3.64147538853191,16000001,48.643430694219
6__28_A___1__IT_1,40.4297954267651,-3.64135422471435,16000002,48.654997163731
6__28_A___1__IT_1,40.4298579441307,-3.6412093472992,16000003,48.680676873996
6__28_A___1__IT_1,40.4299218044584,-3.64106221411064,16000004,48.720709775868
6__28_A___1__IT_1,40.429990537697,-3.6409020608321,16000005,48.77632351689
6__28_A___1__IT_1,40.4301915260524,-3.64045609587093,16000006,48.875855041921
6__28_A___1__IT_1,40.4302270301961,-3.64037551777721,16000007,48.983276386564
6__28_A___1__IT_1,40.4304388421832,-3.6398948123363,16000008,49.137766286734
6__28_A___1__IT_1,40.430821217676,-3.6389977861566,16000009,49.379383432241
6__28_A___1__IT_1,40.4308355634708,-3.63881198360112,16000010,49.636841317412
6__28_A___1__IT_1,40.4308142285956,-3.63865489614002,16000011,49.907832790191
6__28_A___1__IT_1,40.4308142285956,-3.63865489614002,17000001,49.907832790191
6__28_A___1__IT_1,40.4307576597054,-3.63844518117211,17000002,49.92669737787
6__28_A___1__IT_1,40.4306699485138,-3.63824679295716,17000003,49.965003606671
6__28_A___1__IT_1,40.4303881964391,-3.63802052981235,17000004,50.040004430599
6__28_A___1__IT_1,40.4293274925869,-3.63724105189538,17000005,50.250040984238
6__28_A___1__IT_1,40.429130033767,-3.63689567722738,17000006,50.496665982546
6__28_A___1__IT_1,40.4290272269214,-3.63650997751384,17000007,50.777941480616
6__28_A___1__IT_1,40.4290272269214,-3.63650997751384,18000001,50.777941480616
6__28_A___1__IT_1,40.4288626735398,-3.63590385056199,18000002,50.83250511915
6__28_A___1__IT_1,40.4288274603214,-3.6356287128174,18000003,50.910732740688
6__28_A___1__IT_1,40.4288391592675,-3.6354089764111,18000004,51.007644985667
6__28_A___1__IT_1,40.4289038054113,-3.63510042263546,18000005,51.13169658052
6__28_A___1__IT_1,40.429057785639,-3.63476522894309,18000006,51.288923308182
6__28_A___1__IT_1,40.429163271606,-3.63466316705868,18000007,51.460712236737
6__28_A___1__IT_1,40.429301398609,-3.63434843196623,18000008,51.663288326488
6__28_A___1__IT_1,40.429301398609,-3.63434843196623,19000001,51.663288326488
6__28_A___1__IT_1,40.4294446086647,-3.63398554435953,19000002,51.697932906877
6__28_A___1__IT_1,40.4294888630799,-3.63387625193326,19000003,51.743069328007
6__28_A___1__IT_1,40.4297413011477,-3.63326962356124,19000004,51.846798081679
6__28_A___1__IT_1,40.4300251536019,-3.63259098833359,19000005,52.01615100433
6__28_A___1__IT_1,40.4300240975855,-3.63250473734088,19000006,52.192821092771
6__28_A___1__IT_1,40.4302934485633,-3.63172844002043,19000007,52.441810191457
6__28_A___1__IT_1,40.4302934485633,-3.63172844002043,20000001,52.441810191457
6__28_A___1__IT_1,40.431694924366,-3.62840859768565,20000002,52.763524759273
6__28_A___1__IT_1,40.431694924366,-3.62840859768565,21000001,52.763524759273
6__28_A___1__IT_1,40.4330795010026,-3.62540310469283,21000002,53.061200817816
6__28_A___1__IT_1,40.433228205683,-3.62510050199687,21000003,53.389393473524
6__28_A___1__IT_1,40.433228205683,-3.62510050199687,22000001,53.389393473524
6__28_A___1__IT_1,40.4341606461231,-3.62320299254041,22000002,53.580748758112
6__28_A___1__IT_1,40.4341606461231,-3.62320299254041,23000001,53.580748758112
6__28_A___1__IT_1,40.4345078017521,-3.62254528189969,23000002,53.648550650876
6__28_A___1__IT_1,40.434945598848,-3.62206743561857,23000003,53.779632340075
6__28_A___1__IT_1,40.4361240143895,-3.62082975600437,23000004,54.078436079397
6__28_A___1__IT_1,40.4363097685167,-3.6206862315646,23000005,54.401184314036
6__28_A___1__IT_1,40.436376152217,-3.62063493708015,23000006,54.732489796438
6__28_A___1__IT_1,40.4369302927261,-3.62031146401744,23000007,55.131147476538
6__28_A___1__IT_1,40.4371890640185,-3.62019908243648,23000008,55.560069589655
6__28_A___1__IT_1,40.4371890640185,-3.62019908243648,24000001,55.560069589655
6__28_A___1__IT_1,40.4383508229919,-3.61955528604242,24000002,55.700111480861
6__28_A___1__IT_1,40.4398333066378,-3.61882471000428,24000003,56.0159917141591
6__28_A___1__IT_1,40.4398276034541,-3.61872364169153,24000004,56.340467138174
6__28_A___1__IT_1,40.4398276034541,-3.61872364169153,25000001,56.340467138174
6__28_A___1__IT_1,40.4398489957621,-3.61859512819117,25000002,56.3516223430601
6__28_A___1__IT_1,40.4399219745938,-3.61850095710807,25000003,56.3741535525901
6__28_A___1__IT_1,40.4400101915451,-3.61846112066184,25000004,56.407043533137
6__28_A___1__IT_1,40.4400442607997,-3.618462000028,25000005,56.4437160195261
6__28_A___1__IT_1,40.4400956409447,-3.61845512623072,25000006,56.4861215457041
6__28_A___1__IT_1,40.440126915484,-3.6184147678318,25000007,56.5334022903041
6__28_A___1__IT_1,40.4401530517207,-3.61836758598238,25000008,56.5856256636421
6__28_A___1__IT_1,40.4403422981885,-3.61782737824366,25000009,56.6882513626831
6__28_A___1__IT_1,40.4406689073171,-3.61676680040173,25000010,56.8878577075241
6__28_A___1__IT_1,40.4409791135529,-3.61586864705779,25000011,57.1710586773181
6__28_A___1__IT_1,40.4410455787734,-3.61564924218962,25000012,57.4742768048431
6__28_A___1__IT_1,40.4410951818166,-3.61548018146291,25000013,57.7928539675731
6__28_A___1__IT_1,40.441137404245,-3.61532943221183,25000014,58.1250482603981
6__28_A___1__IT_1,40.4412137055133,-3.61509426024011,25000015,58.4789114535921
6__28_A___1__IT_1,40.4412137055133,-3.61509426024011,26000001,58.4789114535921
6__28_A___1__IT_1,40.4416344880486,-3.61386335990215,26000002,58.5932772803081
6__28_A___1__IT_1,40.4416253347158,-3.6138145265437,26000003,58.7119074792401
6__28_A___1__IT_1,40.4416171643594,-3.61378247059397,26000004,58.8334036294851
6__28_A___1__IT_1,40.4416095617272,-3.61375666214658,26000005,58.9572456495521
6__28_A___1__IT_1,40.4416055821403,-3.61372074375176,26000006,59.0841657752091
6__28_A___1__IT_1,40.4416057137402,-3.61369578505818,26000007,59.2132027008681
6__28_A___1__IT_1,40.4416118009236,-3.61367087934357,26000008,59.3444573250211
6__28_A___1__IT_1,40.4416197076403,-3.61363974783788,26000009,59.4784942683831
6__28_A___1__IT_1,40.4416323343274,-3.61361724451433,26000010,59.6148990943711
6__28_A___1__IT_1,40.4416431323245,-3.61360252098759,26000011,59.7530347903741
6__28_A___1__IT_1,40.4416664526177,-3.61358479014656,26000012,59.8941641748221
6__28_A___1__IT_1,40.4416825955875,-3.61357245814513,26000013,60.0373683595121
6__28_A___1__IT_1,40.4417064823636,-3.61356019300773,26000014,60.1834207765671
6__28_A___1__IT_1,40.4417191587279,-3.61352832658007,26000015,60.3325201508221
6__28_A___1__IT_1,40.4417825497526,-3.61336587670957,26000016,60.4970897812911
6__28_A___1__IT_1,40.4420831097213,-3.61242453129079,26000017,60.7481853825701
6__28_A___1__IT_1,40.4420831097213,-3.61242453129079,27000001,60.7481853825701
6__28_A___1__IT_1,40.4421318536468,-3.61227186555898,27000002,60.7622179641831
6__28_A___1__IT_1,40.442122252111,-3.61221737753748,27000003,60.7809929576081
6__28_A___1__IT_1,40.4420433634961,-3.61217521503589,27000004,60.8092267147461
6__28_A___1__IT_1,40.4418737200838,-3.61209078388044,27000005,60.8576067840521
6__28_A___1__IT_1,40.4415364405949,-3.611916754059,27000006,60.9462299635281
6__28_A___1__IT_1,40.4414537211312,-3.61186626826104,27000007,61.0449844438211
6__28_A___1__IT_1,40.4414004615492,-3.61183988342219,27000008,61.1500601879251
6__28_A___1__IT_1,40.4413393290533,-3.61180565207535,27000009,61.2625167328571
6__28_A___1__IT_1,40.4412643840335,-3.611766118027,27000010,61.3839426130731
6__28_A___1__IT_1,40.4408503414297,-3.61152145743486,27000011,61.5557951917001
6__28_A___1__IT_1,40.4407427359705,-3.61146674405142,27000012,61.7404619253101
6__28_A___1__IT_1,40.4407427359705,-3.61146674405142,28000001,61.7404619253101
6__28_A___1__IT_1,40.4405702471492,-3.61137903738753,28000002,61.7610027723941
6__28_A___1__IT_1,40.440599890502,-3.61128107381339,28000003,61.7904799052501
6__28_A___1__IT_1,40.4412012476869,-3.60935113741351,28000004,61.9967249830981
6__28_A___1__IT_1,40.4412012476869,-3.60935113741351,29000001,61.9967249830981
6__28_A___1__IT_1,40.4415433468438,-3.60828796664355,29000002,62.0945629094781
6__28_A___1__IT_1,40.441209790199,-3.60819001204842,29000003,62.2303469615281
6__28_A___1__IT_1,40.4400296736483,-3.60752948900611,29000004,62.5086023750821
6__28_A___2__IT_1,40.4400296736483,-3.60752948900611,1000001,0
6__28_A___2__IT_1,40.4390070184048,-3.60695613551849,1000002,0.123494031341
6__28_A___2__IT_1,40.4389538882546,-3.60697111317416,1000003,0.253020888249
6__28_A___2__IT_1,40.4388340172855,-3.60734872064398,1000004,0.417228079294
6__28_A___2__IT_1,40.4388039757831,-3.60751262718974,1000005,0.595731132741
6__28_A___2__IT_1,40.4387061548479,-3.60778804228043,1000006,0.799993544533
6__28_A___2__IT_1,40.4384665142879,-3.60844179140629,1000007,1.065753620057
6__28_A___2__IT_1,40.4384665142879,-3.60844179140629,2000001,1.065753620057
6__28_A___2__IT_1,40.4379880978262,-3.60984816388816,2000002,1.196321679127
6__28_A___2__IT_1,40.4377818937167,-3.61049828314586,2000003,1.386591492539
6__28_A___2__IT_1,40.4378099614083,-3.61052676507225,2000004,1.580803689956
6__28_A___2__IT_1,40.4379399438837,-3.61060111981148,2000005,1.790762247232
6__28_A___2__IT_1,40.4379757664693,-3.61062108484456,2000006,2.005042729269
6__28_A___2__IT_1,40.4379757664693,-3.61062108484456,3000001,2.005042729269
6__28_A___2__IT_1,40.4386518165421,-3.61099785513779,3000002,2.086606344461
6__28_A___2__IT_1,40.4389011270107,-3.61113321449091,3000003,2.198130774023
6__28_A___2__IT_1,40.4392560986465,-3.61131802438627,3000004,2.3520610516
6__28_A___2__IT_1,40.4398310731155,-3.6116740049138,3000005,2.576595705187
6__28_A___2__IT_1,40.4398310731155,-3.6116740049138,4000001,2.576595705187
6__28_A___2__IT_1,40.440270616215,-3.61192126153927,4000002,2.629701738751
6__28_A___2__IT_1,40.4403058952552,-3.6119026024637,4000003,2.687031495454
6__28_A___2__IT_1,40.4403374526156,-3.61180531126172,4000004,2.753325444744
6__28_A___2__IT_1,40.4404796209947,-3.61134254229119,4000005,2.861921404287
6__28_A___2__IT_1,40.4405143256516,-3.61122957328186,4000006,2.980843887693
6__28_A___2__IT_1,40.440599890502,-3.61128107381339,4000007,3.110220465148
6__28_A___2__IT_1,40.440694273887,-3.61133281707982,4000008,3.25095578713
6__28_A___2__IT_1,40.4410087538019,-3.61150522964933,4000009,3.42953799605
6__28_A___2__IT_1,40.4413527460135,-3.61171460937037,4000010,3.650231339932
6__28_A___2__IT_1,40.4414125846794,-3.61174767926143,4000011,3.878134777864
6__28_A___2__IT_1,40.4415446263369,-3.6118096652181,4000012,4.121609419929
6__28_A___2__IT_1,40.4415921750817,-3.61183332993575,4000013,4.370730797637
6__28_A___2__IT_1,40.4417572804678,-3.61191885326234,4000014,4.639562369529
6__28_A___2__IT_1,40.441986349474,-3.61204019216245,4000015,4.935824617112
6__28_A___2__IT_1,40.441986349474,-3.61204019216245,5000001,4.935824617112
6__28_A___2__IT_1,40.4421520545339,-3.61211791955852,5000002,4.955363846898
6__28_A___2__IT_1,40.4422199423269,-3.61219443095878,5000003,4.984847548137
6__28_A___2__IT_1,40.4421779539189,-3.61230789395744,5000004,5.025023302455
6__28_A___2__IT_1,40.4417846307424,-3.61350511034918,5000005,5.175723416955
6__28_A___2__IT_1,40.4417707229739,-3.6135515515291,5000006,5.330653949809
6__28_A___2__IT_1,40.4417699388684,-3.61358369236448,5000007,5.488311733031
6__28_A___2__IT_1,40.4417728570077,-3.61361184600932,5000008,5.648379095762
6__28_A___2__IT_1,40.4417764382438,-3.61363116688185,5000009,5.810132590412
6__28_A___2__IT_1,40.4417818188501,-3.61365773458224,5000010,5.974217103597
6__28_A___2__IT_1,40.4417847454776,-3.61368428586617,5000011,6.140576741065
6__28_A___2__IT_1,40.441783382002,-3.61370998807013,5000012,6.30912142752
6__28_A___2__IT_1,40.4417789562328,-3.61373486414721,5000013,6.479832294756
6__28_A___2__IT_1,40.4417683554291,-3.61376691216229,5000014,6.653504938831
6__28_A___2__IT_1,40.4417491658032,-3.61379888558392,5000015,6.830625832085
6__28_A___2__IT_1,40.4417312790568,-3.61381640284797,5000016,7.0102264875
6__28_A___2__IT_1,40.4417078871059,-3.61383065570489,5000017,7.192691283248
6__28_A___2__IT_1,40.4416913169368,-3.61383130797191,5000018,7.376996239538
6__28_A___2__IT_1,40.441676532635,-3.61384242715108,5000019,7.563193937123
6__28_A___2__IT_1,40.441664497881,-3.61386508440245,5000020,7.751731932743
6__28_A___2__IT_1,40.4412083739267,-3.6152647474804,5000021,8.069322526134
6__28_A___2__IT_1,40.4412083739267,-3.6152647474804,6000001,8.069322526134
6__28_A___2__IT_1,40.4411781524054,-3.61537016169107,6000002,8.078871441196
6__28_A___2__IT_1,40.4411353637324,-3.61554603181417,6000003,8.104073990402
6__28_A___2__IT_1,40.4410861897603,-3.61569456206281,6000004,8.143005265489
6__28_A___2__IT_1,40.440862519586,-3.61637017587413,6000005,8.244383729118
6__28_A___2__IT_1,40.4404083535631,-3.61774253390027,6000006,8.472602716135
6__28_A___2__IT_1,40.4401724849727,-3.61847118124443,6000007,8.767937101291
6__28_A___2__IT_1,40.4402012784294,-3.61850946311147,6000008,9.067827447808
6__28_A___2__IT_1,40.4402491764756,-3.6185901640625,6000009,9.376384638167
6__28_A___2__IT_1,40.4402713678146,-3.61865795521618,6000010,9.691196785173
6__28_A___2__IT_1,40.4402805818963,-3.61874252408029,6000011,10.013253929556
6__28_A___2__IT_1,40.4402704878812,-3.61882269470598,6000012,10.342202192155
6__28_A___2__IT_1,40.4402461370612,-3.61888333703593,6000013,10.676960669862
6__28_A___2__IT_1,40.4402298026526,-3.61892543117661,6000014,11.015723275552
6__28_A___2__IT_1,40.4401941575156,-3.61896312343919,6000015,11.359572597766
6__28_A___2__IT_1,40.440123052654,-3.61900471633826,6000016,11.712067167592
6__28_A___2__IT_1,40.4400778127316,-3.61902964863402,6000017,12.070010522266
6__28_A___2__IT_1,40.4400262167584,-3.61903762129678,6000018,12.433720934028
6__28_A___2__IT_1,40.439984355735,-3.61903301494461,6000019,12.802094416248
6__28_A___2__IT_1,40.4399393863446,-3.6190072564416,6000020,13.175916735754
6__28_A___2__IT_1,40.4399008580829,-3.61898155822934,6000021,13.554539133994
6__28_A___2__IT_1,40.4398526671958,-3.61895577260561,6000022,13.93894061353
6__28_A___2__IT_1,40.4398011861012,-3.61894262628933,6000023,14.329164376367
6__28_A___2__IT_1,40.43972370614,-3.61897148989247,6000024,14.728330212389
6__28_A___2__IT_1,40.4397126682613,-3.61897704479929,6000025,15.12880873714
6__28_A___2__IT_1,40.4397126682613,-3.61897704479929,7000001,15.12880873714
6__28_A___2__IT_1,40.4395589388991,-3.61905446456581,7000002,15.147092778482
6__28_A___2__IT_1,40.4389458548535,-3.61937916202738,7000003,15.238791380217
6__28_A___2__IT_1,40.4381191186885,-3.61980319659581,7000004,15.429055173368
6__28_A___2__IT_1,40.4377704022548,-3.61998248885315,7000005,15.660907179139
6__28_A___2__IT_1,40.4374861380239,-3.62011928036083,7000006,15.926378558096
6__28_A___2__IT_1,40.437048560437,-3.620385708867,7000007,16.245421323633
6__28_A___2__IT_1,40.437048560437,-3.620385708867,8000001,16.245421323633
6__28_A___2__IT_1,40.4367319187032,-3.62055176420549,8000002,16.283286152772
6__28_A___2__IT_1,40.4363698792132,-3.62075021440882,8000003,16.364720773905
6__28_A___2__IT_1,40.436258836686,-3.62080840216955,8000004,16.459432712398
6__28_A___2__IT_1,40.4361831830756,-3.62085004794816,8000005,16.563255019859
6__28_A___2__IT_1,40.4357351798156,-3.62133517871804,8000006,16.731622901517
6__28_A___2__IT_1,40.4351175908153,-3.62199921212898,8000007,16.988713913657
6__28_A___2__IT_1,40.4346768430954,-3.62247028300415,8000008,17.308971462149
6__28_A___2__IT_1,40.434615276252,-3.62256380147891,8000009,17.639699124297
6__28_A___2__IT_1,40.4345355253851,-3.62269948908891,8000010,17.984946496858
6__28_A___2__IT_1,40.4343431109798,-3.62307875696695,8000011,18.36880787139
6__28_A___2__IT_1,40.4343431109798,-3.62307875696695,9000001,18.36880787139
6__28_A___2__IT_1,40.4340747252039,-3.62358606674708,9000002,18.421144202363
6__28_A___2__IT_1,40.4337266097824,-3.62429462669021,9000003,18.544931102825
6__28_A___2__IT_1,40.4334372658686,-3.62488536468485,9000004,18.728234605622
6__28_A___2__IT_1,40.4332408061547,-3.62528467145693,9000005,18.951820935452
6__28_A___2__IT_1,40.4332408061547,-3.62528467145693,10000001,18.951820935452
6__28_A___2__IT_1,40.4330489807845,-3.62567455044803,10000002,18.991153000267
6__28_A___2__IT_1,40.4329371642033,-3.62594548734232,10000003,19.056603809188
6__28_A___2__IT_1,40.4327517058177,-3.62634537589184,10000004,19.161732045067
6__28_A___2__IT_1,40.4321175430201,-3.62770513754219,10000005,19.40198233274
6__28_A___2__IT_1,40.4319001135733,-3.62818660145908,10000006,19.689670174427
6__28_A___2__IT_1,40.4317301568628,-3.62859586628586,10000007,20.016867944163
6__28_A___2__IT_1,40.4317301568628,-3.62859586628586,11000001,20.016867944163
6__28_A___2__IT_1,40.4312465915884,-3.62972179660971,11000002,20.126423267805
6__28_A___2__IT_1,40.4307395040355,-3.63088791930328,11000003,20.349787449622
6__28_A___2__IT_1,40.4304161797882,-3.63170351983098,11000004,20.651089486565
6__28_A___2__IT_1,40.4304161797882,-3.63170351983098,12000001,20.651089486565
6__28_A___2__IT_1,40.4303098404299,-3.63197175585755,12000002,20.676722082747
6__28_A___2__IT_1,40.4301787908432,-3.63227303028967,12000003,20.731760327267
6__28_A___2__IT_1,40.4312257964035,-3.63303362425826,12000004,20.919725326025
6__28_A___2__IT_1,40.4315094677802,-3.63323183068425,12000005,21.143385814797
6__28_A___2__IT_1,40.4317238891654,-3.63339301219746,12000006,21.394494840188
6__28_A___2__IT_1,40.4319348891685,-3.63354506339256,12000007,21.672341665906
6__28_A___2__IT_1,40.4321424650982,-3.63368798885113,12000008,21.97622465344
6__28_A___2__IT_1,40.4324641099007,-3.63392748891868,12000009,22.321185917843
6__28_A___2__IT_1,40.4326951579142,-3.63410105123042,12000010,22.695719066738
6__28_A___2__IT_1,40.4330236161604,-3.63434779339405,12000011,23.112291856091
6__28_A___2__IT_1,40.4328968392762,-3.6346694976155,12000012,23.559567007531
6__28_A___2__IT_1,40.4327246715372,-3.6350362550548,12000013,24.043352346456
6__28_A___2__IT_1,40.4327246715372,-3.6350362550548,13000001,24.043352346456
6__28_A___2__IT_1,40.4325310909282,-3.63550740291264,13000002,24.088726498668
6__28_A___2__IT_1,40.432467615263,-3.63568417234851,13000003,24.150667557956
6__28_A___2__IT_1,40.4324042867266,-3.63583365082423,13000004,24.227105985892
6__28_A___2__IT_1,40.432302288067,-3.63606917846954,13000005,24.326507583322
6__28_A___2__IT_1,40.4320044655855,-3.63674292579784,13000006,24.491930980904
6__28_A___2__IT_1,40.4319620718184,-3.63687440953348,13000007,24.669459292574
6__28_A___2__IT_1,40.4318845534229,-3.63707832722238,13000008,24.866306534302
6__28_A___2__IT_1,40.4314378951207,-3.63810189991359,13000009,25.16313534395
6__28_A___2__IT_1,40.4313394875317,-3.63831471389578,13000010,25.481063476617
6__28_A___2__IT_1,40.4313394875317,-3.63831471389578,14000001,25.481063476617
6__28_A___2__IT_1,40.4312549707737,-3.63852765746654,14000002,25.501417114489
6__28_A___2__IT_1,40.4311915398835,-3.63869532318354,14000003,25.53764022306
6__28_A___2__IT_1,40.4311492426106,-3.63880861618749,14000004,25.584558857387
6__28_A___2__IT_1,40.4309137297256,-3.63932482532955,14000005,25.682474648793
6__28_A___2__IT_1,40.4307843134055,-3.63963144890011,14000006,25.810103008329
6__28_A___2__IT_1,40.4306189497794,-3.64002098494405,14000007,25.975529653102
6__28_A___2__IT_1,40.4304817127244,-3.64034711617757,14000008,26.172537184153
6__28_A___2__IT_1,40.4304323944721,-3.64047398182731,14000009,26.381618454234
6__28_A___2__IT_1,40.4303933945887,-3.64061913736866,14000010,26.603751331669
6__28_A___2__IT_1,40.4302211045696,-3.64100405464714,14000011,26.863723378204
6__28_A___2__IT_1,40.4301859037709,-3.64109012439269,14000012,27.131976117312
6__28_A___2__IT_1,40.4301378189903,-3.64119310371138,14000013,27.410465696151
6__28_A___2__IT_1,40.4301378189903,-3.64119310371138,15000001,27.410465696151
6__28_A___2__IT_1,40.4300833364409,-3.64130978966428,15000002,27.422064938055
6__28_A___2__IT_1,40.4300203277669,-3.64140014319259,15000003,27.444040024307
6__28_A___2__IT_1,40.429826699742,-3.64187580649577,15000004,27.511730887381
6__28_A___2__IT_1,40.429629066355,-3.64244692642946,15000005,27.63260282298
6__28_A___2__IT_1,40.4296175647872,-3.64264236252512,15000006,27.770101799851
6__28_A___2__IT_1,40.429563533075,-3.64299201152713,15000007,27.937860268768
6__28_A___2__IT_1,40.4295594315405,-3.64310566177161,15000008,28.115269923843
6__28_A___2__IT_1,40.4295449602773,-3.64321012018357,15000009,28.301684748549
6__28_A___2__IT_1,40.42947253114,-3.64374604508354,15000010,28.534265185766
6__28_A___2__IT_1,40.4294541061979,-3.643936868546,15000011,28.783161044562
6__28_A___2__IT_1,40.4294393564349,-3.64409134433312,15000012,29.045262307058
6__28_A___2__IT_1,40.4294106419324,-3.64425933159952,15000013,29.321965336975
