fecha;hora;identificador;peatones;device_id;Número_distrito;distrito;direccion;observaciones_direccion;latitude;longitude
17/04/2024 18:00;18:00;PERM_PEA12_PM01;429;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
17/04/2024 19:00;19:00;PERM_PEA12_PM01;345;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
17/04/2024 20:00;20:00;PERM_PEA12_PM01;126;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
17/04/2024 21:00;21:00;PERM_PEA12_PM01;80;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
17/04/2024 22:00;22:00;PERM_PEA12_PM01;65;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
17/04/2024 23:00;23:00;PERM_PEA12_PM01;34;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 0:00;0:00;PERM_PEA12_PM01;13;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 1:00;1:00;PERM_PEA12_PM01;9;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 2:00;2:00;PERM_PEA12_PM01;0;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 3:00;3:00;PERM_PEA12_PM01;0;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 4:00;4:00;PERM_PEA12_PM01;9;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 5:00;5:00;PERM_PEA12_PM01;16;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 6:00;6:00;PERM_PEA12_PM01;102;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 7:00;7:00;PERM_PEA12_PM01;162;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 8:00;8:00;PERM_PEA12_PM01;219;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 9:00;9:00;PERM_PEA12_PM01;202;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 12:00;12:00;PERM_PEA12_PM01;313;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 13:00;13:00;PERM_PEA12_PM01;279;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 14:00;14:00;PERM_PEA12_PM01;230;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 15:00;15:00;PERM_PEA12_PM01;108;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 16:00;16:00;PERM_PEA12_PM01;142;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 17:00;17:00;PERM_PEA12_PM01;210;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 18:00;18:00;PERM_PEA12_PM01;435;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 19:00;19:00;PERM_PEA12_PM01;704;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 20:00;20:00;PERM_PEA12_PM01;796;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 21:00;21:00;PERM_PEA12_PM01;403;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 22:00;22:00;PERM_PEA12_PM01;163;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
18/04/2024 23:00;23:00;PERM_PEA12_PM01;94;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 0:00;0:00;PERM_PEA12_PM01;38;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 1:00;1:00;PERM_PEA12_PM01;15;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 2:00;2:00;PERM_PEA12_PM01;4;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 3:00;3:00;PERM_PEA12_PM01;2;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 4:00;4:00;PERM_PEA12_PM01;5;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 5:00;5:00;PERM_PEA12_PM01;8;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 6:00;6:00;PERM_PEA12_PM01;51;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 7:00;7:00;PERM_PEA12_PM01;106;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 8:00;8:00;PERM_PEA12_PM01;150;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 9:00;9:00;PERM_PEA12_PM01;128;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 10:00;10:00;PERM_PEA12_PM01;275;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 11:00;11:00;PERM_PEA12_PM01;326;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 12:00;12:00;PERM_PEA12_PM01;273;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 13:00;13:00;PERM_PEA12_PM01;290;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 14:00;14:00;PERM_PEA12_PM01;233;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 15:00;15:00;PERM_PEA12_PM01;188;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 16:00;16:00;PERM_PEA12_PM01;251;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 17:00;17:00;PERM_PEA12_PM01;351;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 18:00;18:00;PERM_PEA12_PM01;274;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 19:00;19:00;PERM_PEA12_PM01;677;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 20:00;20:00;PERM_PEA12_PM01;582;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 21:00;21:00;PERM_PEA12_PM01;356;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 22:00;22:00;PERM_PEA12_PM01;233;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
19/04/2024 23:00;23:00;PERM_PEA12_PM01;114;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 0:00;0:00;PERM_PEA12_PM01;93;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 1:00;1:00;PERM_PEA12_PM01;78;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 2:00;2:00;PERM_PEA12_PM01;38;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 3:00;3:00;PERM_PEA12_PM01;20;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 4:00;4:00;PERM_PEA12_PM01;16;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 5:00;5:00;PERM_PEA12_PM01;10;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 6:00;6:00;PERM_PEA12_PM01;35;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 7:00;7:00;PERM_PEA12_PM01;54;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 8:00;8:00;PERM_PEA12_PM01;171;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 9:00;9:00;PERM_PEA12_PM01;291;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 10:00;10:00;PERM_PEA12_PM01;562;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 11:00;11:00;PERM_PEA12_PM01;473;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 12:00;12:00;PERM_PEA12_PM01;771;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 13:00;13:00;PERM_PEA12_PM01;753;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 14:00;14:00;PERM_PEA12_PM01;416;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 15:00;15:00;PERM_PEA12_PM01;294;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 16:00;16:00;PERM_PEA12_PM01;382;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 17:00;17:00;PERM_PEA12_PM01;392;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 18:00;18:00;PERM_PEA12_PM01;584;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 19:00;19:00;PERM_PEA12_PM01;1003;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 20:00;20:00;PERM_PEA12_PM01;516;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 21:00;21:00;PERM_PEA12_PM01;579;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 22:00;22:00;PERM_PEA12_PM01;329;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
20/04/2024 23:00;23:00;PERM_PEA12_PM01;189;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 0:00;0:00;PERM_PEA12_PM01;122;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 1:00;1:00;PERM_PEA12_PM01;51;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 2:00;2:00;PERM_PEA12_PM01;23;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 3:00;3:00;PERM_PEA12_PM01;12;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 4:00;4:00;PERM_PEA12_PM01;13;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 5:00;5:00;PERM_PEA12_PM01;10;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 6:00;6:00;PERM_PEA12_PM01;37;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 7:00;7:00;PERM_PEA12_PM01;40;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 8:00;8:00;PERM_PEA12_PM01;220;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 9:00;9:00;PERM_PEA12_PM01;478;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 10:00;10:00;PERM_PEA12_PM01;713;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 11:00;11:00;PERM_PEA12_PM01;964;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 12:00;12:00;PERM_PEA12_PM01;763;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 13:00;13:00;PERM_PEA12_PM01;924;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 14:00;14:00;PERM_PEA12_PM01;480;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 15:00;15:00;PERM_PEA12_PM01;399;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 16:00;16:00;PERM_PEA12_PM01;337;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 17:00;17:00;PERM_PEA12_PM01;597;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 18:00;18:00;PERM_PEA12_PM01;869;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 19:00;19:00;PERM_PEA12_PM01;813;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 20:00;20:00;PERM_PEA12_PM01;423;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 21:00;21:00;PERM_PEA12_PM01;552;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 22:00;22:00;PERM_PEA12_PM01;154;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
21/04/2024 23:00;23:00;PERM_PEA12_PM01;80;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 0:00;0:00;PERM_PEA12_PM01;30;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 1:00;1:00;PERM_PEA12_PM01;20;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 2:00;2:00;PERM_PEA12_PM01;8;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 3:00;3:00;PERM_PEA12_PM01;6;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 4:00;4:00;PERM_PEA12_PM01;3;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 5:00;5:00;PERM_PEA12_PM01;8;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 6:00;6:00;PERM_PEA12_PM01;46;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 7:00;7:00;PERM_PEA12_PM01;104;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 8:00;8:00;PERM_PEA12_PM01;148;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 9:00;9:00;PERM_PEA12_PM01;232;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 10:00;10:00;PERM_PEA12_PM01;187;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 11:00;11:00;PERM_PEA12_PM01;270;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 12:00;12:00;PERM_PEA12_PM01;308;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 13:00;13:00;PERM_PEA12_PM01;248;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 14:00;14:00;PERM_PEA12_PM01;193;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 15:00;15:00;PERM_PEA12_PM01;155;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 16:00;16:00;PERM_PEA12_PM01;125;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
22/04/2024 17:00;17:00;PERM_PEA12_PM01;203;PERM_PEA12_PM01;10;Latina;Madrid Río. Puente de Segovia con Paseo Ermita del Santo Senda peatonal 1, 28011 Madrid;Calle peatonal ;40.413.734;-3.723.948
