num_expediente,fecha,hora,localizacion,cod_distrito,distrito,tipo_accidente,estado_meteorológico,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,peaton_involucrado,vehiculos_involucrados,lesividad,nivel_lesividad
2025S015517,2025-02-09,06:30:00,CALL. ALONSO CANO,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,440880,4477471,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S015518,2025-02-09,04:15:00,CALL. LOPEZ DE HOYOS / CALL. ANGEL LUIS DE LA HERRAN,16,HORTALEZA,Choque contra obstáculo fijo,Despejado,444765,4480103,false,false,false,Turismo,Desconocido,5
2025S015519,2025-02-09,21:40:00,CALL. SAMARIA,3,RETIRO,Colisión frontal,,442958,4473814,false,false,false,"Cuadriciclo ligero, Todo terreno, Turismo",Desconocido,5
2025S015522,2025-02-09,21:20:00,AVDA. GRAN VIA DE SAN FRANCISCO,1,CENTRO,Atropello a persona,Despejado,439447,4473476,false,false,true,Motocicleta hasta 125cc,Ingreso superior a 24 horas,8
2025S015697,2025-02-09,21:15:00,CALL. EMBAJADORES,2,ARGANZUELA,Alcance,Despejado,440705,4472372,false,false,false,"Bicicleta, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S015784,2025-02-09,20:10:00,PASEO. RECOLETOS / CALL. PRIM,1,CENTRO,Colisión fronto-lateral,Despejado,441305,4474814,false,false,false,Turismo,Desconocido,5
2025S015525,2025-02-10,00:25:00,CALL. VELAZQUEZ / CALL. JOSE ORTEGA Y GASSET,4,SALAMANCA,Colisión frontal,Despejado,441991,4475753,false,false,false,Turismo,Desconocido,5
2025S015549,2025-02-10,02:24:00,CALL. ALBOX / CALL. ALISEDA,11,CARABANCHEL,Colisión múltiple,Despejado,436964,4469469,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S015554,2025-02-10,01:45:00,AVDA. ARCENTALES,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,446908,4475262,false,true,false,Motocicleta hasta 125cc,Desconocido,5
2025S015563,2025-02-10,06:59:00,CMNO. HORMIGUERAS,18,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,445682,4469626,false,false,false,"Motocicleta hasta 125cc, Turismo",Sin asistencia sanitaria,1
2025S015569,2025-02-10,07:40:00,CTRA. ESTACION DE HORTALEZA,16,HORTALEZA,Choque contra obstáculo fijo,Despejado,444713,4481135,false,false,false,"Autobús, Turismo",Desconocido,5
2025S015588,2025-02-10,08:25:00,PASEO. HUSARES,10,LATINA,Choque contra obstáculo fijo,Despejado,432869,4470207,false,false,false,"Camión rígido, Turismo",Desconocido,5
2025S015601,2025-02-10,08:35:00,CALL. GENERAL LACY,2,ARGANZUELA,Atropello a persona,Nublado,441392,4472837,false,false,true,Motocicleta hasta 125cc,Asistencia sanitaria inmediata en centro de salud o mutua,5
2025S015607,2025-02-10,09:05:00,AVDA. ANDALUCIA / AVDA. LOS ROSALES,12,USERA,Alcance,Despejado,441060,4468915,false,false,false,"Furgoneta, Motocicleta hasta 125cc, Turismo",Sin asistencia sanitaria,1
2025S015609,2025-02-10,08:45:00,CALL. JOSE ABASCAL,7,CHAMBERÍ,Colisión lateral,Despejado,441340,4476606,false,false,false,"Camión rígido, Turismo",Sin asistencia sanitaria,1
2025S015611,2025-02-10,09:30:00,CALL. PAN Y TOROS / CALL. BOHEMIOS,17,VILLAVERDE,Choque contra obstáculo fijo,,441030,4467598,false,false,false,Camión rígido,Sin asistencia sanitaria,1
2025S015612,2025-02-10,07:15:00,CALL. PADRE FRANCISCO PALAU Y QUER,5,CHAMARTÍN,Alcance,Nublado,441829,4480595,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S015613,2025-02-10,09:35:00,CALL. VALMOJADO,10,LATINA,Caída,Despejado,435722,4472040,false,false,false,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente,3
2025S015614,2025-02-10,10:00:00,AVDA. LOGROÑO,21,BARAJAS,Caída,Despejado,448479,4478004,false,false,false,Autobús,Sin asistencia sanitaria,1
2025S015615,2025-02-10,09:25:00,AUTOV. A-42,17,VILLAVERDE,Alcance,Despejado,440111,4471699,true,false,false,Turismo,Desconocido,5
2025S015616,2025-02-10,10:20:00,CALL. ONTANILLA / CALL. MAZARAMBROZ,11,CARABANCHEL,Colisión fronto-lateral,Despejado,438112,4469573,false,false,false,"Motocicleta > 125cc, Turismo",Sin asistencia sanitaria,1
2025S015618,2025-02-10,08:55:00,CALL. O'DONNELL,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,442215,4474748,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S015619,2025-02-10,10:48:00,PASEO. ACACIAS / PASEO. ESPERANZA,2,ARGANZUELA,Colisión fronto-lateral,Despejado,440042,4472821,false,false,false,"Autobús articulado, Turismo",Desconocido,5
2025S015636,2025-02-10,09:30:00,AUTOV. A-42,12,USERA,Alcance,Despejado,440106,4471697,true,false,false,Turismo,Desconocido,5
2025S015644,2025-02-10,11:00:00,CALL. ANTONIO LOPEZ / CALL. MARIBLANCA,12,USERA,Colisión fronto-lateral,Despejado,440256,4471500,false,false,false,"Motocicleta hasta 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S015645,2025-02-10,06:00:00,CALL. SAN JENARO / CALL. LENGUAS,17,VILLAVERDE,Choque contra obstáculo fijo,,440394,4466181,false,false,false,Turismo,Desconocido,5
2025S015646,2025-02-10,10:55:00,CALL. JACOBINIA / AVDA. POBLADOS,11,CARABANCHEL,Alcance,Despejado,436365,4469868,false,false,false,"Motocicleta hasta 125cc, Turismo",Desconocido,5
2025S015666,2025-02-10,13:10:00,AVDA. OROVILLA,17,VILLAVERDE,Alcance,Despejado,441430,4468037,false,false,false,Turismo,Desconocido,5
2025S015675,2025-02-10,13:15:00,CALL. ANDRES MELLADO,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,439401,4476112,false,false,false,"Motocicleta hasta 125cc, Turismo",Desconocido,5
2025S015678,2025-02-10,13:40:00,GTA. VALLE DE ORO,11,CARABANCHEL,Colisión fronto-lateral,Despejado,437968,4471101,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S015686,2025-02-10,13:27:00,CALL. MOTRIL / CALL. CUEVAS BAJAS,12,USERA,Colisión fronto-lateral,Despejado,441337,4468894,false,false,false,Turismo,Desconocido,5
2025S015690,2025-02-10,12:10:00,AVDA. MARQUES DE CORBERA / AUTOV. M-30,15,CIUDAD LINEAL,Alcance,Despejado,444258,4474820,false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S015691,2025-02-10,13:20:00,CALL. PRINCESA,9,MONCLOA-ARAVACA,Alcance,Despejado,439303,4475708,false,false,false,"Autobús, Turismo",Sin asistencia sanitaria,1
2025S015693,2025-02-10,13:35:00,AVDA. PADRE HUIDOBRO,9,MONCLOA-ARAVACA,Otro,Despejado,436013,4478940,false,false,false,Turismo,Desconocido,5
2025S015694,2025-02-10,13:15:00,PASEO. LA HABANA,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,442307,4479238,false,false,false,"Furgoneta, Turismo",Ingreso inferior o igual a 24 horas,3
2025S015695,2025-02-10,14:50:00,PASEO. CASTELLANA,5,CHAMARTÍN,Alcance,Despejado,441468,4478015,false,false,false,"Todo terreno, Turismo",Sin asistencia sanitaria,1
2025S015741,2025-02-10,15:35:00,PASEO. ESPERANZA / CALL. MAJUELO,2,ARGANZUELA,Caída,Nublado,440080,4472764,false,false,false,Bicicleta EPAC (pedaleo asistido),Asistencia sanitaria sólo en el lugar del accidente,3
2025S015747,2025-02-10,16:10:00,CALL. MARQUES DE SANTILLANA,5,CHAMARTÍN,Atropello a persona,Despejado,442691,4477792,false,false,true,Turismo,Asistencia sanitaria sólo en el lugar del accidente,1
2025S015748,2025-02-10,15:30:00,CALL. ALCALA / CALL. CEDACEROS,1,CENTRO,Alcance,Despejado,440727,4474391,false,false,false,"Motocicleta > 125cc, Turismo",Desconocido,1
2025S015783,2025-02-10,16:55:00,CALL. GENERAL RICARDOS / CALL. LUISA MUÑOZ,11,CARABANCHEL,Alcance,Despejado,438025,4471248,false,false,false,"Furgoneta, Turismo",Asistencia sanitaria sólo en el lugar del accidente,3
2025S015796,2025-02-10,16:45:00,CALL. LA ACEBEDA / CALL. SAN MAMES,17,VILLAVERDE,Vuelco,Despejado,439125,4465798,false,false,false,Camión rígido,Desconocido,5
2025S015797,2025-02-10,18:16:00,CALL. LOPE DE HARO / CALL. FRANCOS RODRIGUEZ,6,TETUÁN,Alcance,Despejado,440235,4478668,false,false,false,"Otros vehículos con motor, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S015802,2025-02-10,19:40:00,CALL. CAMPEZO,20,SAN BLAS-CANILLEJAS,Solo salida de la vía,Despejado,450593,4476492,true,false,false,Turismo,Sin asistencia sanitaria,1
2025S015805,2025-02-10,14:27:00,PASEO. CASTELLANA / CALL. JOSE ABASCAL,7,CHAMBERÍ,Colisión lateral,Despejado,441409,4476582,false,false,false,"Furgoneta, Otros vehículos con motor",Sin asistencia sanitaria,1
2025S015808,2025-02-10,17:53:00,AUTOV. M-30,3,RETIRO,Otro,Despejado,443606,4473230,false,false,false,Todo terreno,Sin asistencia sanitaria,1
2025S015810,2025-02-10,17:05:00,CALL. SALAMANCA,6,TETUÁN,Otro,Despejado,440629,4478373,false,false,false,"Furgoneta, Motocicleta hasta 125cc",Sin asistencia sanitaria,1
2025S015854,2025-02-10,17:20:00,CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN / CALL. SEPULVEDA,10,LATINA,Colisión fronto-lateral,Despejado,435928,4472478,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S015857,2025-02-10,15:25:00,CALL. EDUARDO BARREIROS / CALL. VIA DE LOS POBLADOS,12,USERA,Colisión lateral,Despejado,440889,4469140,false,false,false,Turismo,Desconocido,1
2025S015858,2025-02-10,19:48:00,CALL. EDUARDO BARREIROS / CALL. LA CORTE DE FARAON,17,VILLAVERDE,Colisión fronto-lateral,Despejado,440530,4468175,false,false,false,"Motocicleta hasta 125cc, Turismo",Ingreso inferior o igual a 24 horas,1
2025S015867,2025-02-10,20:29:00,CALL. ALBERTO AGUILERA / CALL. PRINCESA,7,CHAMBERÍ,Atropello a persona,Despejado,439247,4475816,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S015882,2025-02-10,20:15:00,CALL. PRINCIPE DE VERGARA / CALL. LOPEZ DE HOYOS,5,CHAMARTÍN,Colisión lateral,Despejado,442462,4476987,false,false,false,"Autobús, Turismo",Desconocido,5
2025S015884,2025-02-10,19:35:00,CALL. FERNANDO GABRIEL,15,CIUDAD LINEAL,Colisión lateral,Se desconoce,445933,4475114,false,false,false,"Todo terreno, Turismo",Desconocido,5
2025S015888,2025-02-10,20:10:00,CALL. NAVARRETE,8,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,442978,4483487,false,false,false,"Motocicleta hasta 125cc, Turismo",Desconocido,5
2025S015914,2025-02-10,20:55:00,CALL. EROS,2,ARGANZUELA,Colisión múltiple,,442362,4471572,false,false,false,"Motocicleta hasta 125cc, Turismo",Desconocido,5
2025S015930,2025-02-10,19:30:00,CALL. CAMPEZO / CALL. SAMANIEGO,20,SAN BLAS-CANILLEJAS,Alcance,,450554,4477284,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S015935,2025-02-10,20:07:00,CALL. PRINCIPE DE VERGARA / CALL. LOPEZ DE HOYOS,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,442445,4476975,false,false,false,"Motocicleta > 125cc, Turismo",Ingreso superior a 24 horas,3
2025S015952,2025-02-10,21:45:00,CALL. MARIA DE MOLINA,4,SALAMANCA,Alcance,Despejado,441620,4476589,false,false,false,"Todo terreno, Turismo",Sin asistencia sanitaria,1
2025S015955,2025-02-10,23:00:00,CALL. CLAUDIO COELLO,4,SALAMANCA,Choque contra obstáculo fijo,Despejado,441852,4476116,false,false,false,Turismo,Desconocido,5
2025S016334,2025-02-10,19:40:00,CALL. VITAL AZA,15,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,445652,4475957,false,false,false,Turismo,Desconocido,5
2025S016615,2025-02-10,14:10:00,PLAZA. NAVARROS / PASEO. CASTELLANOS,11,CARABANCHEL,Colisión lateral,Despejado,436959,4469575,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S016683,2025-02-10,16:43:00,CALLE DE SAN MANUEL CON CMO. DE CAMPAMENTO,10,LATINA,Atropello a persona,Despejado,435458,4472772,false,false,true,Turismo,Desconocido,1
2025S016012,2025-02-11,03:55:00,CALL. ALTO DEL RETIRO / CALL. ANTONIO GADES,18,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,449839,4468836,false,false,false,Turismo,Desconocido,5
2025S016030,2025-02-11,07:10:00,KM 13,12,USERA,Alcance,Despejado,441262,4470657,false,false,false,Turismo,Desconocido,5
2025S016067,2025-02-11,08:00:00,CALL. PIO FELIPE,13,PUENTE DE VALLECAS,Alcance,Despejado,444525,4471611,false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S016068,2025-02-11,08:45:00,CALL. JUAN BRAVO / CALL. VELAZQUEZ,4,SALAMANCA,Colisión lateral,Despejado,442019,4476013,false,false,false,Turismo,Desconocido,5
2025S016076,2025-02-11,08:40:00,CALL. ALBERTO AGUILERA / CALL. SERRANO JOVER,1,CENTRO,Colisión fronto-lateral,Despejado,439444,4475764,false,false,false,"Otros vehículos con motor, Turismo",Ingreso superior a 24 horas,1
2025S016080,2025-02-11,09:25:00,CALL. ALCALDE SAINZ DE BARANDA,4,SALAMANCA,Colisión fronto-lateral,Despejado,443891,4474726,false,false,false,"Bicicleta, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S016092,2025-02-11,09:29:00,PLAZA. CONDE DE CASAL / CALL. DOCTOR ESQUERDO,3,RETIRO,Colisión lateral,Despejado,443122,4473137,false,false,false,"Autobús, Turismo",Sin asistencia sanitaria,1
2025S016101,2025-02-11,10:00:00,CALL. VIRGEN DEL CASTAÑAR / CALL. VIRGEN DE LA CONSOLACION,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,444950,4476716,false,false,false,"Furgoneta, Turismo",Sin asistencia sanitaria,1
2025S016103,2025-02-11,08:00:00,CALL. CORREDERA BAJA DE SAN PABLO,1,CENTRO,Choque contra obstáculo fijo,Despejado,440346,4474938,false,false,false,Camión rígido,Desconocido,5
2025S016105,2025-02-11,09:45:00,PASEO. COMANDANTE FORTEA,9,MONCLOA-ARAVACA,Caída,Se desconoce,438004,4475197,false,false,false,Motocicleta > 125cc,Ingreso superior a 24 horas,8
2025S016106,2025-02-11,09:00:00,AUTOV. M-30,9,MONCLOA-ARAVACA,Colisión lateral,Despejado,437294,4480635,false,false,false,"Todo terreno, Turismo",Sin asistencia sanitaria,1
2025S016107,2025-02-11,08:30:00,AUTOV. M-30,14,MORATALAZ,Colisión lateral,Despejado,443948,4473966,false,false,false,"Motocicleta > 125cc, Turismo",Desconocido,5
2025S016108,2025-02-11,11:05:00,CALL. ALEJANDRO MORAN,11,CARABANCHEL,Colisión fronto-lateral,Despejado,438011,4470794,true,false,false,"Furgoneta, Turismo",Desconocido,5
2025S016109,2025-02-11,10:50:00,PASEO. ERMITA DEL SANTO,11,CARABANCHEL,Colisión frontal,Despejado,437971,4472304,false,false,false,"Autobús, VMU eléctrico",Desconocido,3
2025S016110,2025-02-11,10:32:00,CALL. CAMARENA,10,LATINA,Atropello a persona,Despejado,435869,4471250,false,false,true,Furgoneta,Sin asistencia sanitaria,1
2025S016111,2025-02-11,09:24:00,AUTOV. M-30,4,SALAMANCA,Caída,Despejado,444053,4476664,false,false,false,Motocicleta > 125cc,Atención en urgencias sin posterior ingreso,6
2025S016112,2025-02-11,10:50:00,RONDA. ATOCHA / CALL. JOSE ANTONIO DE ARMONA,2,ARGANZUELA,Alcance,Despejado,440767,4473083,false,false,false,"Motocicleta > 125cc, Motocicleta hasta 125cc",Sin asistencia sanitaria,1
2025S016113,2025-02-11,09:55:00,CALL. DOMINGO PARRAGA / CALL. ALBERTO PALACIOS,17,VILLAVERDE,Colisión fronto-lateral,Despejado,439535,4465953,false,false,false,"Motocicleta > 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S016122,2025-02-11,11:00:00,PASEO. RECOLETOS,4,SALAMANCA,Colisión fronto-lateral,Nublado,441295,4474695,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S016124,2025-02-11,12:15:00,CALL. MODESTO LAFUENTE / CALL. GARCIA DE PAREDES,7,CHAMBERÍ,Colisión fronto-lateral,Despejado,440933,4476459,false,false,false,Turismo,Desconocido,5
2025S016150,2025-02-11,13:30:00,CALL. BRAVO MURILLO,7,CHAMBERÍ,Caída,Despejado,440289,4477094,false,false,false,"Bicicleta EPAC (pedaleo asistido), Furgoneta",Asistencia sanitaria inmediata en centro de salud o mutua,5
2025S016154,2025-02-11,09:50:00,CALL. ARTURO SORIA / AUTOV. M-11,15,CIUDAD LINEAL,Alcance,Despejado,443685,4481603,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S016174,2025-02-11,13:10:00,CALL. SANCHEZ BARCAIZTEGUI,3,RETIRO,Colisión múltiple,Despejado,442872,4473008,false,false,false,Turismo,Desconocido,1
2025S016177,2025-02-11,10:00:00,AVDA. VEINTICINCO DE SEPTIEMBRE,20,SAN BLAS-CANILLEJAS,Colisión múltiple,Despejado,447083,4477088,false,false,false,"Camión rígido, Turismo",Sin asistencia sanitaria,1
2025S016178,2025-02-11,13:30:00,CTRA. VILLAVERDE A VALLECAS / AUTOV. M-40,18,VILLA DE VALLECAS,Caída,Despejado,444134,4468697,false,false,false,Motocicleta > 125cc,Asistencia sanitaria inmediata en centro de salud o mutua,5
2025S016179,2025-02-11,13:40:00,AVDA. DAROCA,15,CIUDAD LINEAL,Atropello a persona,Despejado,444402,4475664,false,false,true,Turismo,Desconocido,1
2025S016180,2025-02-11,13:30:00,AUTOV. A-1 / AVDA. FRANCISCO PI Y MARGALL,16,HORTALEZA,Alcance,Despejado,443433,4482838,false,false,false,"Motocicleta > 125cc, Turismo",Atención en urgencias sin posterior ingreso,1
2025S016181,2025-02-11,13:55:00,CALL. GENERAL RICARDOS / CALL. NICOLAS MORALES,11,CARABANCHEL,Colisión lateral,Despejado,438101,4471318,false,false,false,"Motocicleta > 125cc, Turismo",Ingreso superior a 24 horas,1
2025S016192,2025-02-11,14:40:00,AVDA. ANDALUCIA / AUTOV. M-40,17,VILLAVERDE,Colisión lateral,Despejado,441089,4468501,false,false,false,"Tractocamión, Turismo",Sin asistencia sanitaria,1
2025S016205,2025-02-11,14:30:00,CALL. SIERRA GORDA,18,VILLA DE VALLECAS,Otro,Despejado,447645,4470224,false,false,false,Turismo,Desconocido,5
2025S016259,2025-02-11,15:55:00,CALL. FRANCISCA DE TORRES CATALAN / CTRA. VICALVARO A LA ESTACION DE O'DONNELL,19,VICÁLVARO,Alcance,Despejado,449891,4472955,false,false,false,"Turismo, VMU eléctrico",Sin asistencia sanitaria,1
2025S016262,2025-02-11,16:47:00,AVDA. BARRANQUILLA,16,HORTALEZA,Alcance,Despejado,445787,4480583,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria inmediata en centro de salud o mutua,1
2025S016263,2025-02-11,16:10:00,CALL. TORREMOLINOS,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Nublado,445511,4470685,false,false,false,"Furgoneta, Turismo",Desconocido,5
2025S016288,2025-02-11,14:00:00,PASEO. GENERAL MARTINEZ CAMPOS,7,CHAMBERÍ,Atropello a persona,Despejado,440790,4476272,false,false,true,Motocicleta > 125cc,Sin asistencia sanitaria,1
2025S016316,2025-02-11,17:30:00,CALL. VIRGEN DE LLUC / CALL. EMILIO GASTESI FERNANDEZ,15,CIUDAD LINEAL,Colisión fronto-lateral,Nublado,445079,4476360,false,false,false,"Furgoneta, Turismo",Desconocido,3
2025S016327,2025-02-11,17:42:00,CALL. JOSE ABASCAL / PASEO. CASTELLANA,7,CHAMBERÍ,Colisión lateral,Nublado,441362,4476602,false,false,false,"Autobús, Motocicleta > 125cc, Todo terreno",Sin asistencia sanitaria,1
2025S016330,2025-02-11,17:40:00,AVDA. ANDALUCIA / CALL. LA CORTE DE FARAON,17,VILLAVERDE,Alcance,Despejado,441096,4468140,false,false,false,Turismo,Desconocido,1
2025S016335,2025-02-11,18:30:00,AVDA. MENENDEZ PELAYO / CALL. DOCE DE OCTUBRE,3,RETIRO,Caída,Lluvia débil,442510,4474084,false,false,false,"Motocicleta hasta 125cc, Turismo",Sin asistencia sanitaria,1
2025S016353,2025-02-11,18:30:00,CALL. MONASTERIO DE LAS BATUECAS,8,FUENCARRAL-EL PARDO,Alcance,Lluvia débil,440295,4483940,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S016355,2025-02-11,18:20:00,AVDA. HISPANIDAD,21,BARAJAS,Alcance,Nublado,450147,4478154,false,false,false,Turismo,Desconocido,5
2025S016360,2025-02-11,18:25:00,CALL. MIGUEL DE LA ROCA / CALL. HERNANDEZ MAS,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Nublado,443160,4470361,false,false,false,"Motocicleta hasta 125cc, Turismo",Asistencia sanitaria sólo en el lugar del accidente,1
2025S016367,2025-02-11,14:25:00,CALL. LA CANCION DEL OLVIDO,17,VILLAVERDE,Colisión múltiple,,440554,4467625,false,false,false,"Camión rígido, Turismo",Desconocido,5
2025S016387,2025-02-11,16:05:00,CALL. MENDEZ ALVARO / CALL. MURCIA,2,ARGANZUELA,Colisión lateral,,441382,4472965,false,false,false,Turismo,Desconocido,5
2025S016389,2025-02-11,15:50:00,AVDA. BURGOS / CALL. QUINTANAVIDES,8,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,443528,4483091,false,false,false,"Autobús articulado, Turismo",Sin asistencia sanitaria,1
2025S016390,2025-02-11,19:20:00,CALL. PRECIADOS,1,CENTRO,Caída,Lluvia débil,439968,4474589,false,false,false,Bicicleta,Asistencia sanitaria sólo en el lugar del accidente,3
2025S016392,2025-02-11,18:00:00,CALL. SINESIO DELGADO,8,FUENCARRAL-EL PARDO,Atropello a persona,Despejado,440578,4480678,false,false,true,Motocicleta > 125cc,Atención en urgencias sin posterior ingreso,3
2025S016396,2025-02-11,17:38:00,CALL. SERRANO,5,CHAMARTÍN,Alcance,Nublado,442526,4478437,false,false,false,"Motocicleta hasta 125cc, Turismo",Desconocido,1
2025S016399,2025-02-11,19:45:00,PASEO. REINA CRISTINA,3,RETIRO,Alcance,Lluvia débil,442101,4473145,false,false,false,Turismo,Asistencia sanitaria sólo en el lugar del accidente,3
2025S016400,2025-02-11,15:00:00,PLAZA. CIBELES / CALL. ALCALA,1,CENTRO,Colisión fronto-lateral,Despejado,441163,4474508,false,false,false,"Motocicleta hasta 125cc, Turismo",Desconocido,5
2025S016401,2025-02-11,19:45:00,CALL. SOLANA DE OPAÑEL,11,CARABANCHEL,Alcance,,438947,4471107,false,false,false,Turismo,Desconocido,5
2025S016402,2025-02-11,20:10:00,CALL. PAÑERIA,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Lluvia débil,447334,4475370,false,false,false,Turismo,Sin asistencia sanitaria,1
2025S016405,2025-02-11,19:17:00,CALL. RAMON PATUEL,15,CIUDAD LINEAL,Atropello a persona,Lluvia débil,444441,4475405,false,false,true,Turismo,Sin asistencia sanitaria,1
2025S016406,2025-02-11,20:45:00,PASEO. SANTA MARIA DE LA CABEZA / CALL. ARLANZA,11,CARABANCHEL,Alcance,Lluvia débil,439274,4471013,false,false,false,Turismo,Desconocido,5
